patent_id,founding_year,founding_score,VC_backed_assignee,VC_score,initassignee_id,initassignee_organization,same_as20220630pv,assignee_organization_20220630pv,assignee_id_20220630pv,initassignee_idxwalk20220630pv,Found in OC,company_number,gvkey,CUSIP,first_year_publicly_listed,UO_DISCERN,SUB_DISCERN,univ_hospital_gov,is_US_assignee,cpc_sections,grant_year,patent_abstract,topK_topics,topK_scores,super_topics,main_super_topic,top5_similarities,sim1,sim2,sim3,sim4,sim5,sim_mean,sim_variance,sim_std,sim_min,sim_max,topK_1,topK_2,topK_3,topK_4,topK_5,topK_mean,topK_variance,topK_std
9523071,1956.0,10.0,1.0,9.0,OR0000522,LIFE TECHNOLOGIES CORPORATION,1,LIFE TECHNOLOGIES CORPORATION,21f12706-7560-4f2f-b8c9-64941c81ad16,21f12706-7560-4f2f-b8c9-64941c81ad16,1.0,34787,10530.0,883556102,1967.0,1.0,0.0,0.0,1.0,C,2016.0,"Provided herein is a pipette tip (600) for electroporation including an outer surface, a void (611) located within the outer surface, and a conductor (622) located at least partially on or within the outer surface, in electrical communication with at least a portion of the outer surface and the void. Further provided herein is a pipette tip for electroporation including a body, a connector (620), and an elongated part (630). The connector is located at the distal end of the body and further includes at least one connecting post, a connecting part in mechanical communication with the connector, and a conductor located at least partially on or within the connector, wherein the conductor surrounds at least a portion of the connecting post. The elongated part also has a void and is located at the distal end of the connector. The void of the body, connector, and elongated part are in fluid communication.","[1302, 811, 381, 1045, 251]","[0.6106696724891663, 0.5397329330444336, 0.5012334585189819, 0.4656302332878113, 0.4563864767551422]","[16, 16, 23, 126, 16]",16,"[0.4951721, 0.4951721, 0.3643034, 0.46089444, 0.4951721]",0.4951721,0.4951721,0.3643034,0.46089444,0.4951721,0.46214285,0.0032117278,0.056672107,0.3643034,0.4951721,0.6106696724891663,0.5397329330444336,0.5012334585189819,0.4656302332878113,0.4563864767551422,0.514730554819107,0.0039566194610943,0.0629016650105091
7320787,,,0.0,,OR0000283,GENERAL HOSPITAL CORPORATION,1,THE GENERAL HOSPITAL CORPORATION,b01dd3a5-7d47-4a7d-9484-72ed07ada533,b01dd3a5-7d47-4a7d-9484-72ed07ada533,0.0,,,,,0.0,0.0,1.0,1.0,C,2008.0,"Disclosed is a method of directing a cellular response in a mammal by expressing in a cell of the mammal a chimeric receptor which causes the cells to specifically recognize and destroy an infective agent, a cell infected with an infective agent, a tumor or cancerous cell, or an autoimmune-generated cell. The chimeric receptor includes an extracellular portion which is capable of specifically recognizing and binding the target cell or target infective agent, and (b) an intracellular portion of a protein-tyrosine kinase which is capable of signalling the therapeutic cell to destroy a receptor-bound target cell or a receptor-bound target infective agent. Also disclosed are cells which express the chimeric receptors and DNA encoding the chimeric receptors.","[2453, 2071, 382, 645, 746]","[0.7663605809211731, 0.6969285607337952, 0.6955115795135498, 0.6613619327545166, 0.6223278045654297]","[100, 17, 100, 6, 17]",100,"[0.6472103, 0.5530569, 0.6472103, 0.5215199, 0.5530569]",0.6472103,0.5530569,0.6472103,0.5215199,0.5530569,0.58441085,0.0034522386,0.058755755,0.5215199,0.6472103,0.7663605809211731,0.6969285607337952,0.6955115795135498,0.6613619327545166,0.6223278045654297,0.6884980916976928,0.0028244267672359,0.0531453362698551
9863042,2011.0,9.0,0.0,,OR0013376,SIO2 MEDICAL PRODUCTS INC,1,"SIO2 MEDICAL PRODUCTS, INC.",29706b6d-14da-4a45-913b-c8268a85ee76,29706b6d-14da-4a45-913b-c8268a85ee76,1.0,5067837,,,,0.0,0.0,0.0,1.0,C  A,2018.0,"A method for coating a substrate surface such as a syringe part by PECVD is provided, the method comprising generating a plasma from a gaseous reactant comprising an organosilicon precursor and optionally an oxidizing gas by providing plasma-forming energy adjacent to the substrate, thus forming a coating on the substrate surface by plasma enhanced chemical vapor deposition (PECVD). The plasma-forming energy is applied in a first phase as a first pulse at a first energy level followed by further treatment in a second phase at a second energy level lower than the first energy level. The lubricity, hydrophobicity and/or barrier properties of the coating are set by setting the ratio of the O2 to the organosilicon precursor in the gaseous reactant, and/or by setting the electric power used for generating the plasma.","[45, 6, 253, 236, 839]","[0.7109151482582092, 0.6463103294372559, 0.6425561308860779, 0.6343083381652832, 0.614886999130249]","[19, 19, 10, 134, 30]",19,"[0.6691309, 0.6691309, 0.64919055, 0.6281085, 0.61622965]",0.6691309,0.6691309,0.64919055,0.6281085,0.61622965,0.64635813,0.0005714992,0.023906048,0.61622965,0.6691309,0.7109151482582092,0.6463103294372559,0.6425561308860779,0.6343083381652832,0.614886999130249,0.649795389175415,0.0013146554742082,0.0362581780321107
7910592,1668.0,10.0,0.0,,OR0000403,MERCK AND CO,1,MERCK SHARP & DOHME CORP.,8ee41a6e-32da-474c-9eb6-1a704d0d3591,61d8be91-933e-4769-a4d5-aa0ba6c48ddb,1.0,5934849500,7257.0,58933Y105,1950.0,1.0,0.0,0.0,1.0,C  A,2011.0,"Compounds having the structure of Formula (I), including pharmaceutically acceptable salts of the compounds, are CETP inhibitors and are useful for raising HDL-cholesterol, reducing LDL-cholesterol, and for treating or preventing atherosclerosis. In the compounds of Formula (I), B is a cyclic group other than phenyl, and B has a cyclic substituent at a position that is ortho to the position at which B is connected to the remainder of the structure of Formula (I). The 5-membered ring of Formula (I) has a second cyclic substituent in addition to B.","[1715, 778, 0, 93, 1]","[0.8248666524887085, 0.7053861618041992, 0.6971201300621033, 0.6894615292549133, 0.6845864653587341]","[170, 45, 129, 129, 45]",170,"[0.68329763, 0.7355275, 0.7140521, 0.7140521, 0.7355275]",0.68329763,0.7355275,0.7140521,0.7140521,0.7355275,0.7164914,0.00045961852,0.021438716,0.68329763,0.7355275,0.8248666524887085,0.7053861618041992,0.6971201300621033,0.6894615292549133,0.6845864653587341,0.7202841877937317,0.0034800950842754,0.0589923307242174
11002689,2006.0,8.0,0.0,,OR0078084,INTELLIGENT VIRUS IMAGING INC,1,INTELLIGENT VIRUS IMAGING INC.,b2084232-113a-4cc0-96e8-9f39b979f90f,b2084232-113a-4cc0-96e8-9f39b979f90f,1.0,33633595,,,,0.0,0.0,0.0,1.0,G  C,2021.0,The method is for quantification of purity of sub-visible particle samples. A sample to be analyzed is place in an electron microscope to obtain an electron microscopy image of the sample. The sample contains objects. The objects that have sizes being different from a size range of primary particles and sizes being within the size range of primary particles are enhanced. The objects are detected as being primary particles or debris. The detected primary particles are excluded from the objects so that the objects contain debris but no primary particles. A first total area (T1) of the detected debris is measured. A second total area (T2) of the detected primary particles is measured.,"[172, 200, 1519, 554, 1136]","[0.6064167022705078, 0.5799472332000732, 0.5381684899330139, 0.5353714823722839, 0.5334287285804749]","[29, 29, 13, 29, 29]",29,"[0.49967757, 0.49967757, 0.5025947, 0.49967757, 0.49967757]",0.49967757,0.49967757,0.5025947,0.49967757,0.49967757,0.500261,1.701942e-06,0.001304585,0.49967757,0.5025947,0.6064167022705078,0.5799472332000732,0.5381684899330139,0.5353714823722839,0.5334287285804749,0.5586665272712708,0.0010831806979023,0.0329117106498942
7413813,1870.0,10.0,0.0,,OR0000894,EXXONMOBIL CHEMICAL PATENTS INC,1,EXXONMOBIL CHEMICAL PATENTS INC.,d934922d-3258-48d5-97ad-0436122de40a,d934922d-3258-48d5-97ad-0436122de40a,1.0,939188,4503.0,30231G102,1950.0,1.0,0.0,0.0,1.0,C  Y,2008.0,"Esters of cyclohexane polycarboxylic acids are used as plasticisers for polyvinyl chloride to enable products with comparable mechanical properties to be obtained using less polyvinyl chloride. Use of these esters also produces formulations with increased stability to ultra-violet light, improved low temperature properties, lower viscosity and improved processability as well as reduced smoke on burning. The esters of cyclohexane polycarboxylic acids may be used alone or in admixture with other plasticisers when the esters of cyclohexane polycarboxylic acids may act as viscosity depressants. Fast fusing plasticisers may also be included. The formulations are particularly useful in the production of a range of goods from semi-rigid to highly flexible materials and are particularly useful in the production of medical materials such as blood bags and tubing.","[462, 730, 689, 1200, 690]","[0.6515684127807617, 0.6478106379508972, 0.6355780363082886, 0.6182858347892761, 0.6140801906585693]","[25, 150, 150, 25, 150]",25,"[0.6390171, 0.61530995, 0.61530995, 0.6390171, 0.61530995]",0.6390171,0.61530995,0.61530995,0.6390171,0.61530995,0.6247928,0.0001686087,0.012984942,0.61530995,0.6390171,0.6515684127807617,0.6478106379508972,0.6355780363082886,0.6182858347892761,0.6140801906585693,0.6334646224975586,0.0002860434234886,0.0169128183189152
6096209,,,0.0,,OR0146035,AWS INDUSTRIES LLC,1,"AWS INDUSTRIES, L.L.C.",9ee99e46-9b18-44d2-88b4-303993402e6d,9ee99e46-9b18-44d2-88b4-303993402e6d,0.0,,,,,0.0,0.0,0.0,1.0,C,2000.0," A silver recovery apparatus is provided for removing silver from waste solutions. The apparatus includes a vessel which defines an internal cylindrical chamber having a transverse cross sectional area. An inlet port is provided at a first end of the vessel and is adapted to receive the waste solution. An outlet port is similarly provided at a location suitable for discharging the waste solution from the vessel once substantially all silver has been removed. A silver replacement core is disposed within the vessel between the inlet and outlet ports. The core substantially fills the transverse cross sectional area of the internal chamber along a longitudinal length of the vessel. The silver replacement core includes sequentially arranged first, second, and third replacement media, wherein each media is composed of a metal which is electropositive relative to silver. The first and third replacement media each have an apparent density lower than that of the second replacement medium. ","[519, 255, 10, 1415, 190]","[0.593481183052063, 0.5373148918151855, 0.5305095911026001, 0.5199971795082092, 0.5143624544143677]","[166, 68, 126, 61, 20]",166,"[0.5270206, 0.4851351, 0.43518472, 0.54443365, 0.4205352]",0.5270206,0.4851351,0.43518472,0.54443365,0.4205352,0.48246184,0.0029757917,0.05455082,0.4205352,0.54443365,0.593481183052063,0.5373148918151855,0.5305095911026001,0.5199971795082092,0.5143624544143677,0.5391330599784852,0.0010027883134824,0.0316668330194619
6992170,1991.0,10.0,1.0,10.0,OR0001109,CURAGEN CORPORATION,1,CURAGEN CORPORATION,1ca79a9f-e292-417a-96dd-041eeb9e5556,1ca79a9f-e292-417a-96dd-041eeb9e5556,0.0,,66698.0,23126R101,1998.0,1.0,0.0,0.0,1.0,C  A,2006.0,"Disclosed herein are novel human nucleic acid sequences that have homology to thymosin, ephrin A receptors, proteoglycans and fibromodulin. Also disclosed are polypeptides encoded by these nucleic acid sequences, and antibodies which immunospecifically-bind to the polypeptide, as well as derivatives, variants, mutants, or fragments of the aforementioned polypeptide, polynucleotide, or antibody. The invention further discloses therapeutic, diagnostic and research methods for diagnosis, treatment, and prevention of disorders involving these novel nucleic acids and proteins.","[868, 83, 399, 390, 820]","[0.9060645699501038, 0.7623288631439209, 0.7567248940467834, 0.7564058899879456, 0.7346093058586121]","[62, 62, 62, 62, 62]",62,"[0.7898555, 0.7898555, 0.7898555, 0.7898555, 0.7898555]",0.7898555,0.7898555,0.7898555,0.7898555,0.7898555,0.7898555,0.0,0.0,0.7898555,0.7898555,0.9060645699501038,0.7623288631439209,0.7567248940467834,0.7564058899879456,0.7346093058586121,0.7832267045974731,0.0048278036151813,0.0694823978801925
7846453,1975.0,10.0,0.0,,OR0002544,GENENTECH INC,1,"GENENTECH, INC.",10bbe402-90dc-4510-80a6-a37494151a24,10bbe402-90dc-4510-80a6-a37494151a24,1.0,0767119,5020.0,368710406,1999.0,1.0,0.0,0.0,1.0,C  A  Y,2010.0,"The invention concerns a novel neuregulin related ligand (NRG3) including fragments and variants thereof, as new members of the neuregulin family of compounds. The invention also concerns methods and means for producing NRG3. The native polypeptides of the invention are characterized by containing an extracellular domain including an EGF-like domain, a transmembrane domain and a cytoplasmic domain. Isolated nucleotide sequences encoding such polypeptides, expression vectors containing the nucleotide sequences, recombinant host cells transformed with the vectors, and methods for the recombinant production for the novel NRG3s are also within the scope of the invention.","[954, 2049, 1166, 1139, 2353]","[0.586405873298645, 0.5736753344535828, 0.5713574290275574, 0.5683226585388184, 0.5679736137390137]","[60, 62, 60, 62, 60]",60,"[0.63060266, 0.56912863, 0.63060266, 0.56912863, 0.63060266]",0.63060266,0.56912863,0.63060266,0.56912863,0.63060266,0.60601306,0.0011337168,0.033670712,0.56912863,0.63060266,0.586405873298645,0.5736753344535828,0.5713574290275574,0.5683226585388184,0.5679736137390137,0.5735469818115234,5.7129422850366045e-05,0.0075584008130269
9429500,1999.0,10.0,1.0,10.0,OR0014639,FLUIDIGM CORPORATION,1,FLUIDIGM CORPORATION,5549a25a-c440-42e8-b89b-9e10c616d2b4,5549a25a-c440-42e8-b89b-9e10c616d2b4,0.0,,179840.0,34385P108,2011.0,1.0,0.0,0.0,1.0,G  B  C,2016.0,"Methods, systems, and devices are described for multiple single-cell capturing and processing utilizing microfluidics. Tools and techniques are provided for capturing, partitioning, and/or manipulating individual cells from a larger population of cells along with generating genetic information and/or reactions related to each individual cell. Different capture configurations may be utilized to capture individual cells and then processing each individual cell in a multi-chamber reaction configuration. Some embodiments may provide for specific target amplification, whole genome amplification, whole transcriptome amplification, real-time PCR preparation, copy number variation, preamplification, mRNA sequencing, and/or haplotyping of the multiple individual cells that have been partitioned from the larger population of cells. Some embodiments may provide for other applications. Some embodiments may be configured for imaging the individual cells or associated reaction products as part of the processing. Reaction products may be harvested and/or further analyzed in some cases.","[2165, 578, 1693, 2104, 308]","[0.7305322885513306, 0.6748030185699463, 0.6716069579124451, 0.655325710773468, 0.6381675004959106]","[109, 29, 9, 118, 9]",109,"[0.5674851, 0.6263341, 0.71050954, 0.54695594, 0.71050954]",0.5674851,0.6263341,0.71050954,0.54695594,0.71050954,0.63235885,0.0059384047,0.07706104,0.54695594,0.71050954,0.7305322885513306,0.6748030185699463,0.6716069579124451,0.655325710773468,0.6381675004959106,0.6740870952606202,0.001208732577253,0.034766831567645
9453161,,,0.0,,OR0002071,UNIVERSITY OF TENNESSEE RESEARCH FOUNDATION,1,UNIVERSITY OF TENNESSEE RESEARCH FOUNDATION,f741e6ef-0fde-42db-855c-9cd7395303e9,f741e6ef-0fde-42db-855c-9cd7395303e9,0.0,,,,,0.0,0.0,1.0,1.0,C  G  Y,2016.0,"A halide scintillator material is disclosed where the halide may comprise chloride, bromide or iodide. The material is single-crystalline and has a composition of the general formula ABX3 where A is an alkali, B is an alkali earth and X is a halide which general composition was investigated. In particular, crystals of the formula ACa1-yEuyI3 where A=K, Rb and Cs were formed as well as crystals of the formula CsA1-yEuyX3 (where A=Ca, Sr, Ba, or a combination thereof and X=Cl, Br or I or a combination thereof) with divalent Europium doping where 0≦y≦1, and more particularly Eu doping has been studied at one to ten mol %. The disclosed scintillator materials are suitable for making scintillation detectors used in applications such as medical imaging and homeland security.","[348, 1841, 125, 2296, 961]","[0.8297959566116333, 0.5049579739570618, 0.4652646481990814, 0.46465998888015747, 0.4640660881996155]","[36, 93, 93, 166, 93]",36,"[0.5824211, 0.48726013, 0.48726013, 0.35745475, 0.48726013]",0.5824211,0.48726013,0.48726013,0.35745475,0.48726013,0.48033127,0.0064162514,0.080101505,0.35745475,0.5824211,0.8297959566116333,0.5049579739570618,0.4652646481990814,0.4646599888801574,0.4640660881996155,0.5457489311695098,0.0255179595138351,0.1597434177480722
